ID,Age,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm, TotalSpent ,AmtLiq Pct.,AmtVege Pct.,AmtNonVeg Pct.,AmtPes Pct.,AmtChocolates Pct.,AmtComm Pct.,NumDeals,NumWebBuy,NumWalkinPur,TotalPur,NumVisits,Response,Complain,Country,Count_success
1137,59,1965,Graduation,Single,"81,246.00",0,0,29/12/2013,87,398,190,537,61,156,37," 1,379.00 ",29%,14%,39%,4%,11%,3%,1,4,7,11,1,0,0,SP,2
4114,59,1965,Master,Married,"79,143.00",0,0,11/08/2012,2,650,37,780,27,167,32," 1,693.00 ",38%,2%,46%,2%,10%,2%,1,6,13,19,3,0,0,AUS,0
5667,59,1965,PhD,Married,"60,896.00",0,1,11/10/2012,90,1013,30,399,60,46,153," 1,701.00 ",60%,2%,23%,4%,3%,9%,3,9,4,13,6,1,0,CA,0
10637,59,1965,Graduation,Married,"40,800.00",1,2,01/01/2013,77,24,0,27,8,30,10, 99.00 ,24%,0%,27%,8%,30%,10%,2,3,3,6,7,0,1,SP,0
2118,59,1965,2n Cycle,Married,"62,905.00",0,1,10/09/2013,68,166,75,96,119,107,59, 622.00 ,27%,12%,15%,19%,17%,9%,3,7,8,15,4,0,0,SP,0
4440,59,1965,Master,Married,"64,100.00",0,1,10/09/2013,93,509,0,27,0,0,10, 546.00 ,93%,0%,5%,0%,0%,2%,1,8,6,14,7,0,0,SA,1
1992,59,1965,Graduation,Married,"60,597.00",0,1,01/01/2014,2,522,0,257,32,16,66, 893.00 ,58%,0%,29%,4%,2%,7%,4,2,8,10,7,1,0,SP,1
7411,59,1965,PhD,Married,"31,686.00",1,1,05/06/2014,31,11,0,5,0,0,1, 17.00 ,65%,0%,29%,0%,0%,6%,2,1,3,4,6,0,0,SA,0
10766,59,1965,PhD,Married,"65,526.00",0,1,11/04/2014,22,397,19,69,12,0,9, 506.00 ,78%,4%,14%,2%,0%,2%,1,4,8,12,2,0,0,SP,0
9971,59,1965,PhD,Married,"65,526.00",0,1,11/04/2014,22,397,19,69,12,0,9, 506.00 ,78%,4%,14%,2%,0%,2%,1,4,8,12,2,0,0,SA,0
5278,59,1965,Graduation,Married,"82,224.00",0,0,25/01/2014,83,307,26,360,138,31,40, 902.00 ,34%,3%,40%,15%,3%,4%,1,6,5,11,3,0,0,GER,1
5389,59,1965,Graduation,Married,"48,920.00",0,2,20/10/2013,93,238,17,68,8,10,6, 347.00 ,69%,5%,20%,2%,3%,2%,3,6,5,11,7,0,0,SP,1
6694,59,1965,Graduation,Married,"75,236.00",0,1,25/11/2013,27,438,66,400,12,38,114," 1,068.00 ",41%,6%,37%,1%,4%,11%,1,8,13,21,4,0,0,SP,0
6431,59,1965,PhD,Married,"45,759.00",1,1,23/02/2013,13,42,1,18,3,0,4, 68.00 ,62%,1%,26%,4%,0%,6%,2,2,3,5,7,0,0,IND,0
10789,59,1965,PhD,Married,"45,759.00",1,1,23/02/2013,13,42,1,18,3,0,4, 68.00 ,62%,1%,26%,4%,0%,6%,2,2,3,5,7,0,0,SP,0
574,59,1965,Graduation,Married,"42,523.00",0,0,23/04/2014,96,14,36,11,3,26,35, 125.00 ,11%,29%,9%,2%,21%,28%,1,1,4,5,2,0,0,GER,0
3266,59,1965,Graduation,Married,"42,523.00",0,0,23/04/2014,96,14,36,11,3,26,35, 125.00 ,11%,29%,9%,2%,21%,28%,1,1,4,5,2,0,0,CA,0
9153,59,1965,PhD,Married,"59,304.00",0,1,29/07/2013,81,418,61,428,80,51,10," 1,048.00 ",40%,6%,41%,8%,5%,1%,3,7,10,17,5,0,0,SP,0
5290,59,1965,PhD,Married,"41,551.00",1,1,14/08/2013,51,220,0,33,3,0,23, 279.00 ,79%,0%,12%,1%,0%,8%,5,5,5,10,8,0,0,CA,0
5909,59,1965,Graduation,Married,"58,512.00",0,1,19/09/2013,25,895,10,101,13,0,152," 1,171.00 ",76%,1%,9%,1%,0%,13%,5,3,8,11,8,0,0,GER,0
7533,59,1965,Graduation,Married,"49,096.00",1,1,24/09/2013,15,144,1,32,2,1,7, 187.00 ,77%,1%,17%,1%,1%,4%,4,4,4,8,7,0,0,CA,0
8602,59,1965,Graduation,Divorced,"69,932.00",0,1,12/06/2013,97,412,172,153,150,105,57," 1,049.00 ",39%,16%,15%,14%,10%,5%,2,7,11,18,4,0,0,SP,0
405,59,1965,Graduation,Divorced,"41,638.00",0,1,13/02/2013,68,315,0,31,4,0,91, 441.00 ,71%,0%,7%,1%,0%,21%,4,5,3,8,8,0,0,SP,1
8726,59,1965,2n Cycle,Divorced,"41,713.00",1,1,29/04/2014,57,77,8,44,10,10,25, 174.00 ,44%,5%,25%,6%,6%,14%,5,3,4,7,6,0,0,CA,0
5589,59,1965,Graduation,Divorced,"51,983.00",0,1,31/08/2012,95,631,0,115,10,7,30, 793.00 ,80%,0%,15%,1%,1%,4%,3,9,10,19,7,0,0,IND,0
2426,59,1965,PhD,Divorced,"78,825.00",0,0,14/09/2012,35,483,74,114,169,37,18, 895.00 ,54%,8%,13%,19%,4%,2%,1,5,13,18,3,1,0,SP,0
1665,59,1965,PhD,Divorced,"64,140.00",0,2,23/09/2013,71,1459,0,61,0,15,215," 1,750.00 ",83%,0%,3%,0%,1%,12%,5,2,6,8,5,1,0,SA,3
7108,58,1966,Master,Widow,"51,390.00",1,1,08/09/2012,54,205,20,47,23,2,56, 353.00 ,58%,6%,13%,7%,1%,16%,6,5,5,10,5,0,0,SA,0
5441,58,1966,PhD,Widow,"54,111.00",0,1,25/08/2013,97,267,6,54,8,3,50, 388.00 ,69%,2%,14%,2%,1%,13%,2,5,6,11,5,0,0,SP,0
1631,58,1966,PhD,Together,"65,220.00",0,0,03/09/2012,3,890,63,292,0,25,12," 1,282.00 ",69%,5%,23%,0%,2%,1%,4,8,7,15,6,1,0,GER,0
4554,58,1966,Graduation,Together,"47,009.00",0,1,01/10/2013,89,171,45,73,59,10,90, 448.00 ,38%,10%,16%,13%,2%,20%,4,3,8,11,4,0,0,SP,0
1618,58,1966,Graduation,Together,"56,046.00",0,0,02/01/2013,9,577,0,64,0,0,51, 692.00 ,83%,0%,9%,0%,0%,7%,2,10,8,18,8,1,0,GER,1
9560,58,1966,Graduation,Together,"83,003.00",0,0,03/03/2013,18,856,61,570,40,25,122," 1,674.00 ",51%,4%,34%,2%,1%,7%,1,7,8,15,3,1,0,SP,1
8527,58,1966,Master,Together,"65,735.00",1,1,07/12/2013,37,239,7,119,4,15,11, 395.00 ,61%,2%,30%,1%,4%,3%,5,6,6,12,7,0,0,SP,0
10451,58,1966,Graduation,Together,"29,672.00",1,1,12/03/2013,6,9,1,3,0,4,8, 25.00 ,36%,4%,12%,0%,16%,32%,1,0,3,3,6,0,0,SA,0
4198,58,1966,Graduation,Together,"29,672.00",1,1,12/03/2013,6,9,1,3,0,4,8, 25.00 ,36%,4%,12%,0%,16%,32%,1,0,3,3,6,0,0,SP,0
10686,58,1966,PhD,Together,"34,230.00",1,1,26/12/2012,72,15,0,4,0,0,2, 21.00 ,71%,0%,19%,0%,0%,10%,1,1,2,3,7,0,0,SP,0
1491,58,1966,2n Cycle,Together,"71,488.00",0,0,18/02/2013,87,162,33,124,40,28,172, 559.00 ,29%,6%,22%,7%,5%,31%,2,3,7,10,1,0,0,CA,0
5610,58,1966,Graduation,Together,"33,456.00",1,1,21/04/2014,58,7,3,10,8,1,7, 36.00 ,19%,8%,28%,22%,3%,19%,2,1,3,4,7,0,0,IND,0
945,58,1966,Graduation,Together,"36,317.00",0,1,22/05/2013,53,87,3,25,3,2,13, 133.00 ,65%,2%,19%,2%,2%,10%,2,3,4,7,7,0,0,SP,0
1045,58,1966,Graduation,Together,"52,117.00",0,1,16/08/2012,55,112,10,107,30,0,20, 279.00 ,40%,4%,38%,11%,0%,7%,2,5,4,9,7,0,0,SP,0
8286,58,1966,PhD,Together,"51,717.00",0,1,20/08/2013,55,98,1,17,0,1,5, 122.00 ,80%,1%,14%,0%,1%,4%,1,3,4,7,7,0,0,SA,1
4141,58,1966,Graduation,Together,"71,613.00",0,0,21/08/2013,26,426,49,127,111,21,42, 776.00 ,55%,6%,16%,14%,3%,5%,1,8,10,18,4,0,0,US,0
10260,58,1966,Master,Together,"45,143.00",0,1,26/08/2013,74,202,5,74,11,5,14, 311.00 ,65%,2%,24%,4%,2%,5%,3,6,5,11,7,0,0,SP,0
2262,58,1966,Master,Together,"45,143.00",0,1,26/08/2013,74,202,5,74,11,5,14, 311.00 ,65%,2%,24%,4%,2%,5%,3,6,5,11,7,0,0,SA,0
6875,58,1966,PhD,Together,"32,727.00",0,0,28/08/2012,38,167,13,180,86,13,70, 529.00 ,32%,2%,34%,16%,2%,13%,2,7,5,12,8,0,0,CA,0
9999,58,1966,Graduation,Together,"75,276.00",0,0,27/09/2012,2,610,105,125,137,42,21," 1,040.00 ",59%,10%,12%,13%,4%,2%,1,9,9,18,5,0,0,SP,0
8953,58,1966,Master,Single,"35,791.00",2,1,06/05/2013,94,27,0,5,0,0,3, 35.00 ,77%,0%,14%,0%,0%,9%,2,1,3,4,8,0,0,SP,0
10258,58,1966,Master,Single,"35,791.00",2,1,06/05/2013,94,27,0,5,0,0,3, 35.00 ,77%,0%,14%,0%,0%,9%,2,1,3,4,8,0,0,US,0
1744,58,1966,Basic,Single,"23,529.00",0,1,07/01/2013,67,9,7,13,3,2,20, 54.00 ,17%,13%,24%,6%,4%,37%,1,1,2,3,6,0,0,SP,0
4501,58,1966,Master,Single,"69,882.00",0,0,10/11/2013,94,292,127,635,132,127,165," 1,478.00 ",20%,9%,43%,9%,9%,11%,1,3,9,12,1,0,0,SP,0
9362,58,1966,Graduation,Single,"69,263.00",0,1,05/03/2014,14,492,5,32,13,5,21, 568.00 ,87%,1%,6%,2%,1%,4%,1,9,7,16,6,0,0,CA,1
10157,58,1966,Graduation,Single,"59,686.00",0,1,25/01/2014,78,89,15,89,34,42,5, 274.00 ,32%,5%,32%,12%,15%,2%,1,4,6,10,4,0,0,CA,0
5985,58,1966,Master,Single,"33,168.00",0,1,13/10/2012,0,80,1,37,0,1,3, 122.00 ,66%,1%,30%,0%,1%,2%,3,2,4,6,7,0,0,SP,0
1272,58,1966,Master,Single,"55,250.00",0,1,21/10/2012,49,664,58,83,32,0,66, 903.00 ,74%,6%,9%,4%,0%,7%,4,7,10,17,5,0,0,AUS,0
3535,58,1966,Graduation,Single,"66,294.00",0,0,17/03/2014,68,251,108,334,65,92,117, 967.00 ,26%,11%,35%,7%,10%,12%,1,4,5,9,2,0,0,SP,0
6673,58,1966,Graduation,Single,"23,478.00",0,0,19/03/2013,51,28,6,27,12,17,39, 129.00 ,22%,5%,21%,9%,13%,30%,1,3,3,6,8,0,0,US,0
8897,58,1966,Graduation,Single,"42,720.00",1,1,24/04/2013,9,392,5,91,28,26,112, 654.00 ,60%,1%,14%,4%,4%,17%,8,7,7,14,8,1,0,GER,0
232,58,1966,Graduation,Single,"61,559.00",0,1,17/07/2013,8,279,83,88,32,14,34, 530.00 ,53%,16%,17%,6%,3%,6%,1,4,10,14,3,0,0,SP,0
1030,58,1966,PhD,Single,"40,637.00",1,1,17/07/2013,72,22,0,13,0,0,3, 38.00 ,58%,0%,34%,0%,0%,8%,2,1,3,4,7,0,0,SA,0
1072,58,1966,PhD,Single,"40,760.00",0,1,30/08/2013,64,70,0,17,0,0,6, 93.00 ,75%,0%,18%,0%,0%,6%,2,2,3,5,6,0,0,CA,0
5748,58,1966,Graduation,Married,"59,754.00",0,1,01/12/2012,96,115,27,44,4,146,139, 475.00 ,24%,6%,9%,1%,31%,29%,3,5,6,11,5,1,0,SA,0
20,58,1966,2n Cycle,Married,"46,891.00",0,1,01/09/2013,91,43,12,23,29,15,61, 183.00 ,23%,7%,13%,16%,8%,33%,1,2,4,6,4,0,0,GER,0
2246,58,1966,2n Cycle,Married,"46,891.00",0,1,01/09/2013,91,43,12,23,29,15,61, 183.00 ,23%,7%,13%,16%,8%,33%,1,2,4,6,4,0,0,SP,0
8925,58,1966,Master,Married,"70,053.00",0,1,03/07/2013,38,512,53,98,81,179,89," 1,012.00 ",51%,5%,10%,8%,18%,9%,3,8,10,18,5,0,0,SP,0
11171,58,1966,Master,Married,"56,962.00",2,1,11/10/2013,60,292,3,77,10,3,26, 411.00 ,71%,1%,19%,2%,1%,6%,7,6,5,11,7,0,0,AUS,0
1600,58,1966,Master,Married,"56,962.00",2,1,11/10/2013,60,292,3,77,10,3,26, 411.00 ,71%,1%,19%,2%,1%,6%,7,6,5,11,7,0,0,SA,0
10127,58,1966,Graduation,Married,"58,692.00",0,1,06/04/2014,21,301,11,61,4,7,11, 395.00 ,76%,3%,15%,1%,2%,3%,1,8,4,12,7,0,0,CA,0
7010,58,1966,2n Cycle,Married,"70,924.00",0,0,07/04/2014,41,635,114,254,132,152,76," 1,363.00 ",47%,8%,19%,10%,11%,6%,1,6,7,13,3,0,0,SP,1
4767,58,1966,2n Cycle,Married,"70,924.00",0,0,07/04/2014,41,635,114,254,132,152,76," 1,363.00 ",47%,8%,19%,10%,11%,6%,1,6,7,13,3,0,0,SP,1
988,58,1966,Graduation,Married,"81,168.00",0,0,07/05/2014,84,410,0,592,147,22,22," 1,193.00 ",34%,0%,50%,12%,2%,2%,1,6,7,13,3,0,0,SP,1
7725,58,1966,2n Cycle,Married,"76,800.00",0,0,08/03/2014,33,173,26,255,35,71,81, 641.00 ,27%,4%,40%,5%,11%,13%,1,4,7,11,1,0,0,IND,0
6652,58,1966,Graduation,Married,"77,343.00",0,0,09/06/2014,28,227,151,573,98,54,31," 1,134.00 ",20%,13%,51%,9%,5%,3%,1,3,9,12,1,0,0,CA,0
194,58,1966,Graduation,Married,"48,006.00",1,1,09/06/2014,55,23,0,11,3,2,2, 41.00 ,56%,0%,27%,7%,5%,5%,1,1,3,4,6,0,0,SP,0
6466,58,1966,PhD,Married,"57,236.00",1,1,12/03/2014,22,105,0,9,2,1,4, 121.00 ,87%,0%,7%,2%,1%,3%,3,2,4,6,3,0,0,SP,0
5232,58,1966,Graduation,Married,"69,139.00",0,1,27/01/2014,23,86,12,75,33,15,6, 227.00 ,38%,5%,33%,15%,7%,3%,1,4,5,9,4,0,0,SP,0
3011,58,1966,Graduation,Married,"69,139.00",0,1,27/01/2014,23,86,12,75,33,15,6, 227.00 ,38%,5%,33%,15%,7%,3%,1,4,5,9,4,0,0,SA,0
6218,58,1966,Graduation,Married,"59,594.00",0,1,20/10/2012,74,457,4,29,0,0,9, 499.00 ,92%,1%,6%,0%,0%,2%,1,8,7,15,7,0,0,SP,1
1966,58,1966,PhD,Married,"84,618.00",0,0,22/11/2013,96,684,100,801,21,66,0," 1,672.00 ",41%,6%,48%,1%,4%,0%,1,6,10,16,2,0,0,AUS,1
7789,58,1966,PhD,Married,"84,618.00",0,0,22/11/2013,96,684,100,801,21,66,0," 1,672.00 ",41%,6%,48%,1%,4%,0%,1,6,10,16,2,0,0,SP,1
9451,58,1966,Graduation,Married,"73,538.00",0,1,25/11/2012,92,811,76,428,99,137,107," 1,658.00 ",49%,5%,26%,6%,8%,6%,3,10,9,19,7,0,0,CA,0
5114,58,1966,Master,Married,"74,806.00",0,1,19/12/2012,1,670,9,249,0,28,9, 965.00 ,69%,1%,26%,0%,3%,1%,2,5,5,10,4,0,0,AUS,0
10936,58,1966,Graduation,Married,"72,190.00",0,0,13/02/2013,79,597,166,597,172,166,249," 1,947.00 ",31%,9%,31%,9%,9%,13%,1,5,4,9,3,0,0,AUS,0
4837,58,1966,PhD,Married,"71,322.00",0,1,16/02/2013,57,753,43,226,69,10,204," 1,305.00 ",58%,3%,17%,5%,1%,16%,2,8,13,21,4,0,0,SP,0
3233,58,1966,PhD,Married,"62,745.00",0,1,23/03/2013,89,562,21,464,28,10,32," 1,117.00 ",50%,2%,42%,3%,1%,3%,3,7,11,18,5,0,0,SA,0
4252,58,1966,Graduation,Married,"44,375.00",0,1,23/03/2014,73,213,5,28,7,7,41, 301.00 ,71%,2%,9%,2%,2%,14%,1,4,6,10,5,0,0,SP,0
4394,58,1966,PhD,Married,"81,051.00",0,0,23/05/2014,43,1142,29,249,38,29,14," 1,501.00 ",76%,2%,17%,3%,2%,1%,1,5,12,17,2,0,0,SP,2
246,58,1966,Graduation,Married,"66,480.00",1,1,31/05/2014,71,199,9,57,20,21,6, 312.00 ,64%,3%,18%,6%,7%,2%,7,4,7,11,4,0,0,SP,0
1518,58,1966,Master,Married,"62,694.00",1,1,17/06/2013,29,379,6,157,25,91,91, 749.00 ,51%,1%,21%,3%,12%,12%,5,9,7,16,7,0,0,SP,0
8553,58,1966,Graduation,Married,"44,300.00",1,1,23/06/2013,65,30,0,9,0,0,3, 42.00 ,71%,0%,21%,0%,0%,7%,2,1,3,4,6,0,0,SP,0
5272,58,1966,Master,Married,"53,843.00",0,1,27/06/2013,64,378,0,88,19,4,73, 562.00 ,67%,0%,16%,3%,1%,13%,4,8,3,11,7,0,0,SA,0
2471,58,1966,Graduation,Married,"61,482.00",0,0,27/06/2014,39,48,58,68,16,66,43, 299.00 ,16%,19%,23%,5%,22%,14%,1,3,6,9,2,0,0,SA,0
10466,58,1966,Graduation,Married,"44,393.00",1,1,22/08/2013,86,24,2,20,2,2,10, 60.00 ,40%,3%,33%,3%,3%,17%,2,1,4,5,4,0,0,SP,0
9606,58,1966,PhD,Married,"69,969.00",0,0,27/08/2013,64,882,29,514,38,29,44," 1,536.00 ",57%,2%,33%,2%,2%,3%,1,4,6,10,3,1,0,SP,2
2223,58,1966,2n Cycle,Divorced,"64,176.00",0,1,03/08/2012,52,1215,33,249,64,116,149," 1,826.00 ",67%,2%,14%,4%,6%,8%,8,8,8,16,6,0,0,SP,0
8275,58,1966,PhD,Divorced,"47,025.00",1,1,09/02/2014,6,16,0,3,0,0,1, 20.00 ,80%,0%,15%,0%,0%,5%,1,1,2,3,7,0,0,SP,0
3696,58,1966,Graduation,Divorced,"30,630.00",1,1,27/01/2014,67,27,1,12,2,0,10, 52.00 ,52%,2%,23%,4%,0%,19%,2,2,3,5,7,0,0,SP,0
796,58,1966,2n Cycle,Divorced,"60,161.00",0,1,23/10/2012,17,584,44,212,46,8,177," 1,071.00 ",55%,4%,20%,4%,1%,17%,3,11,8,19,8,0,0,CA,0
3924,58,1966,PhD,Divorced,"57,912.00",0,1,17/03/2014,34,801,0,80,0,0,35, 916.00 ,87%,0%,9%,0%,0%,4%,5,8,12,20,5,0,0,SA,1
3955,58,1966,Graduation,Divorced,"4,861.00",0,0,22/06/2014,20,2,1,1,1,0,1, 6.00 ,33%,17%,17%,17%,0%,17%,0,0,0,0,14,0,0,SA,0
1461,58,1966,PhD,Divorced,"36,921.00",1,1,28/07/2013,74,17,1,12,3,1,4, 38.00 ,45%,3%,32%,8%,3%,11%,2,2,3,5,7,0,0,CA,0
10102,57,1967,Graduation,Widow,"79,946.00",0,0,12/05/2014,19,395,183,565,166,141,28," 1,478.00 ",27%,12%,38%,11%,10%,2%,1,5,5,10,3,0,0,SA,0
6609,57,1967,Graduation,Widow,"27,038.00",0,0,18/09/2012,64,1,26,25,17,23,15, 107.00 ,1%,24%,23%,16%,21%,14%,1,3,3,6,9,1,0,SA,0
11112,57,1967,Graduation,Together,"70,713.00",0,1,03/12/2012,23,736,114,279,82,76,190," 1,477.00 ",50%,8%,19%,6%,5%,13%,6,5,8,13,3,0,0,SP,0
3007,57,1967,Graduation,Together,"37,758.00",1,1,04/10/2012,49,27,2,10,0,0,1, 40.00 ,68%,5%,25%,0%,0%,3%,2,1,3,4,8,0,0,IND,0
5513,57,1967,Graduation,Together,"37,758.00",1,1,04/10/2012,49,27,2,10,0,0,1, 40.00 ,68%,5%,25%,0%,0%,3%,2,1,3,4,8,0,0,SP,0
832,57,1967,PhD,Together,"65,814.00",0,1,02/03/2014,90,561,14,113,10,14,35, 747.00 ,75%,2%,15%,1%,2%,5%,3,8,10,18,5,0,0,SP,0
9725,57,1967,PhD,Together,"28,764.00",1,1,05/06/2014,16,8,0,3,0,0,1, 12.00 ,67%,0%,25%,0%,0%,8%,1,1,2,3,8,0,0,SP,1
10129,57,1967,Graduation,Together,"82,427.00",0,0,12/03/2014,35,482,147,509,104,107,107," 1,456.00 ",33%,10%,35%,7%,7%,7%,1,3,12,15,1,0,0,SP,1
880,57,1967,Basic,Together,"22,634.00",0,0,16/01/2013,47,2,23,11,8,6,46, 96.00 ,2%,24%,11%,8%,6%,48%,1,2,2,4,8,0,0,SP,0
524,57,1967,Basic,Together,"22,634.00",0,0,16/01/2013,47,2,23,11,8,6,46, 96.00 ,2%,24%,11%,8%,6%,48%,1,2,2,4,8,0,0,AUS,0
1177,57,1967,Master,Together,"49,618.00",1,1,26/01/2013,77,80,3,26,4,2,14, 129.00 ,62%,2%,20%,3%,2%,11%,4,3,3,6,7,0,0,SP,0
4370,57,1967,Graduation,Together,"43,482.00",2,1,13/11/2013,83,18,1,32,6,3,28, 88.00 ,20%,1%,36%,7%,3%,32%,3,2,4,6,6,0,0,IND,0
5223,57,1967,Master,Together,"45,903.00",0,1,23/04/2014,80,33,8,10,2,10,3, 66.00 ,50%,12%,15%,3%,15%,5%,2,2,3,5,4,0,0,SA,0
7186,57,1967,PhD,Together,"30,843.00",1,1,26/05/2014,43,24,0,2,0,0,9, 35.00 ,69%,0%,6%,0%,0%,26%,2,1,2,3,5,0,0,IND,1
5543,57,1967,Graduation,Together,"57,811.00",0,1,24/06/2013,49,545,7,114,37,21,78, 802.00 ,68%,1%,14%,5%,3%,10%,5,7,11,18,5,0,0,SP,1
4550,57,1967,Master,Together,"33,564.00",0,1,24/06/2014,51,61,0,3,0,0,7, 71.00 ,86%,0%,4%,0%,0%,10%,1,1,3,4,5,0,0,SP,0
5841,57,1967,Graduation,Together,"60,894.00",0,1,28/06/2013,61,606,7,155,10,0,54, 832.00 ,73%,1%,19%,1%,0%,6%,5,10,8,18,7,0,0,SP,0
10242,57,1967,PhD,Together,"47,472.00",1,1,16/09/2013,39,56,0,11,0,0,8, 75.00 ,75%,0%,15%,0%,0%,11%,2,2,4,6,5,0,0,SP,0
6749,57,1967,Graduation,Single,"86,358.00",1,1,08/08/2012,78,957,47,494,82,47,95," 1,722.00 ",56%,3%,29%,5%,3%,6%,4,5,6,11,8,0,0,SP,0
1245,57,1967,Graduation,Single,"63,810.00",0,1,11/11/2012,45,977,12,253,16,12,101," 1,371.00 ",71%,1%,18%,1%,1%,7%,4,4,12,16,8,0,0,SP,1
2561,57,1967,Graduation,Single,"63,810.00",0,1,11/11/2012,45,977,12,253,16,12,101," 1,371.00 ",71%,1%,18%,1%,1%,7%,4,4,12,16,8,0,0,GER,1
6237,57,1967,PhD,Single,"7,144.00",0,2,07/12/2013,92,81,4,33,5,2,291, 416.00 ,19%,1%,8%,1%,0%,70%,0,23,1,24,0,0,0,SP,0
2639,57,1967,Graduation,Single,"43,602.00",1,1,10/01/2014,45,19,5,12,10,3,19, 68.00 ,28%,7%,18%,15%,4%,28%,3,3,2,5,6,0,0,SA,0
6679,57,1967,Graduation,Single,"33,279.00",0,0,12/06/2014,29,10,3,3,0,0,0, 16.00 ,63%,19%,19%,0%,0%,0%,1,0,3,3,3,0,0,SP,0
6940,57,1967,PhD,Single,"46,734.00",1,2,21/10/2013,86,100,1,39,6,1,76, 223.00 ,45%,0%,17%,3%,0%,34%,4,3,3,6,6,0,0,SP,1
9185,57,1967,PhD,Single,"69,759.00",0,0,28/10/2013,38,452,20,514,13,30,0," 1,029.00 ",44%,2%,50%,1%,3%,0%,3,4,5,9,3,1,0,SP,0
6798,57,1967,Graduation,Single,"37,070.00",1,1,20/03/2013,30,231,7,137,4,15,39, 433.00 ,53%,2%,32%,1%,3%,9%,9,5,8,13,7,1,0,SA,0
4168,57,1967,Graduation,Single,"37,070.00",1,1,20/03/2013,30,231,7,137,4,15,39, 433.00 ,53%,2%,32%,1%,3%,9%,9,5,8,13,7,1,0,SP,0
115,57,1967,Master,Single,"43,456.00",0,1,26/03/2013,0,275,11,68,25,7,7, 393.00 ,70%,3%,17%,6%,2%,2%,3,5,8,13,5,0,0,IND,0
4706,57,1967,Graduation,Single,"34,704.00",0,1,27/04/2013,65,29,0,5,0,1,5, 40.00 ,73%,0%,13%,0%,3%,13%,1,1,3,4,5,0,0,CA,0
7053,57,1967,PhD,Single,"78,420.00",0,0,29/06/2013,75,604,28,674,91,28,28," 1,453.00 ",42%,2%,46%,6%,2%,2%,1,3,8,11,1,0,0,SA,0
4947,57,1967,2n Cycle,Single,"89,572.00",0,0,15/09/2012,44,606,24,974,197,194,64," 2,059.00 ",29%,1%,47%,10%,9%,3%,1,7,9,16,4,1,0,SP,2
1459,57,1967,PhD,Married,"69,063.00",0,1,07/11/2012,16,666,35,124,69,8,26, 928.00 ,72%,4%,13%,7%,1%,3%,1,5,5,10,3,0,0,SP,0
7396,57,1967,Graduation,Married,"80,398.00",0,0,10/11/2012,92,342,51,936,207,35,26," 1,597.00 ",21%,3%,59%,13%,2%,2%,1,5,12,17,3,0,0,SP,1
3934,57,1967,Graduation,Married,"61,286.00",0,1,02/08/2013,34,356,0,107,19,9,117, 608.00 ,59%,0%,18%,3%,1%,19%,2,7,8,15,5,0,0,IND,0
2493,57,1967,Graduation,Married,"61,286.00",0,1,02/08/2013,34,356,0,107,19,9,117, 608.00 ,59%,0%,18%,3%,1%,19%,2,7,8,15,5,0,0,GER,0
966,57,1967,Graduation,Married,"44,529.00",0,1,05/07/2013,98,538,13,91,17,6,26, 691.00 ,78%,2%,13%,2%,1%,4%,6,6,11,17,5,0,0,SP,1
868,57,1967,Graduation,Married,"44,794.00",0,1,08/06/2014,99,54,0,7,0,0,4, 65.00 ,83%,0%,11%,0%,0%,6%,1,2,3,5,6,0,0,SA,0
7212,57,1967,Graduation,Married,"44,794.00",0,1,08/06/2014,99,54,0,7,0,0,4, 65.00 ,83%,0%,11%,0%,0%,6%,1,2,3,5,6,0,0,AUS,0
4609,57,1967,PhD,Married,"57,705.00",0,1,11/01/2014,14,383,0,53,6,4,40, 486.00 ,79%,0%,11%,1%,1%,8%,3,8,6,14,6,0,0,SP,0
3050,57,1967,Graduation,Married,"54,198.00",1,1,17/12/2013,13,185,0,28,3,2,17, 235.00 ,79%,0%,12%,1%,1%,7%,6,3,6,9,4,0,0,SP,0
6690,57,1967,Master,Married,"38,179.00",1,1,14/03/2013,30,38,4,22,4,2,20, 90.00 ,42%,4%,24%,4%,2%,22%,4,3,3,6,7,0,0,SA,0
635,57,1967,Master,Married,"57,183.00",1,1,19/03/2013,51,464,5,64,7,0,70, 610.00 ,76%,1%,10%,1%,0%,11%,8,9,7,16,8,0,0,SP,0
4050,57,1967,Master,Married,"49,605.00",0,0,21/06/2014,65,42,16,29,12,20,8, 127.00 ,33%,13%,23%,9%,16%,6%,1,2,4,6,3,0,0,CA,0
4754,57,1967,Master,Married,"33,585.00",0,1,25/09/2013,91,30,11,33,13,6,29, 122.00 ,25%,9%,27%,11%,5%,24%,1,2,4,6,4,0,0,SP,0
2715,57,1967,Master,Divorced,"29,435.00",1,1,06/08/2012,11,70,3,37,4,2,64, 180.00 ,39%,2%,21%,2%,1%,36%,4,3,2,5,9,1,0,CA,0
10383,57,1967,Graduation,Divorced,"70,287.00",0,0,02/04/2013,30,295,35,482,121,120,40," 1,093.00 ",27%,3%,44%,11%,11%,4%,1,5,10,15,3,1,0,AUS,0
1158,57,1967,Graduation,Divorced,"48,877.00",0,1,05/01/2014,27,102,1,15,2,0,24, 144.00 ,71%,1%,10%,1%,0%,17%,1,3,4,7,7,0,0,SP,0
